22
31
27
31
31
31
31
31
31
31
31
31
31
5
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
17
15
22
29
27
41
40
13
17
17
21
34
12
19
12
21
27
27
27
27
27
27
27
27
27
27
12
12
34
34
34
21
46
33
30
30
35
25
25
34
36
15
20
30
24
45
37
36
29
36
31
27
27
34
32
47
31
29
29
17
36
17
34
20
15
26
29
23
29
26
18
29
29
13
13
26
13
43
29
29
29
29
18
22
18
29
25
37
25
25
23
17
15
17
34
15
27
31
12
27
12
37
30
30
18
37
27
18
45
31
29
31
31
15
21
15
15
14
6
6
18
17
22
18
45
31
23
29
17
15
27
27
27
27
15
23
22
42
20
27
34
19
42
20
18
34
19
19
14
29
24
12
10
18
22
27
45
46
46
21
33
33
33
33
33
33
44
30
25
25
25
25
15
15
15
15
35
37
36
36
36
36
36
34
36
34
34
34
34
29
29
29
26
26
26
26
26
26
40
23
26
26
26
26
13
13
13
13
28
29
29
29
29
29
29
34
29
29
29
29
29
25
29
25
